"model","fold","o","p","variance","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"ok",1,4.53259949315326,3.43343779082916,1.34000537833641,120.68908,-27.78056,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,3.14169582553786,1.34715417342543,120.787,-27.76899,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.99573227355399,2.97472925723845,1.34062416724264,120.48309,-27.76823,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.94591014905531,2.50629495832063,1.34369465531816,120.37243,-27.76307,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.63905732961526,3.09288902282647,1.34900306796051,120.81506,-27.76292,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.86753445045558,3.44605274008333,1.33975388093101,120.66889,-27.76055,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.38629436111989,2.6617256549982,1.34232700474396,120.41836,-27.7489,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.39789527279837,3.32333850313027,1.3425610854591,120.70175,-27.74111,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,5.28066243130932,3.23984796603621,1.33893733476036,120.54365,-27.7334,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.97029191355212,3.38122630245449,1.34063078732957,120.66802,-27.72647,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.94591014905531,2.21679189453454,1.35254494987303,120.20545,-27.72435,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.94443897916644,3.1528677678314,1.3398151684059,120.52802,-27.71667,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,3.24341454313078,1.34414441381547,120.71129,-27.71525,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.6094379124341,3.06448640218463,1.34894066584634,120.77287,-27.70319,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.6094379124341,3.18635678740345,1.33959836593877,120.53861,-27.70194,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.39789527279837,2.23614620532148,1.35499718949017,120.18538,-27.67059,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,0.182321556793955,2.65583992610846,1.34024759967607,120.41385,-27.66678,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.76120011569356,3.23241429722593,1.34186887900732,120.66209,-27.65319,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,3.01825904088147,1.34650353264098,120.73377,-27.64648,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.63905732961526,2.49498593010087,1.34315066143776,120.33169,-27.63963,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.94443897916644,2.71879906858382,1.3412017407799,120.41902,-27.62578,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,-0.510825623765991,2.45224881567746,1.34399896960619,120.30353,-27.62007,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.99573227355399,3.08869353468175,1.34318845805412,120.68142,-27.61525,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.26267987704132,3.22937643916537,1.33778757489977,120.62032,-27.59962,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.6094379124341,2.8621579296896,1.3475656236202,120.751,-27.59748,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.70805020110221,3.11344461803203,1.3396716107526,120.64624,-27.57844,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.94443897916644,2.73519882396586,1.34777259989744,120.75799,-27.54665,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.09104245335832,3.16527540248407,1.33581509294449,120.60048,-27.54547,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.26267987704132,3.11869268171705,1.33627215469929,120.52608,-27.51983,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.94591014905531,2.2276890421829,1.36774512696577,120.08854,-27.50866,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.22138943484996,1.37189078956931,120.07498,-27.49309,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.86735253827736,1.34166835486195,120.47037,-27.48203,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.56494935746154,2.67104533150802,1.34439087338824,120.40309,-27.46646,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.39789527279837,2.94300821875277,1.33957242984832,120.51433,-27.46626,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.79175946922805,2.58917213623941,1.34491562719506,120.36606,-27.4585,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.79175946922805,2.38714721231489,1.34619339694272,120.2388,-27.45528,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.77258872223978,2.8812726153755,1.33965416112963,120.57926,-27.42943,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.79175946922805,2.78513156793155,1.34305637963443,120.52501,-27.4058,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,2.54647852567092,1.37029129107149,120.81184,-27.36682,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.6094379124341,2.52982925409332,1.35009190039511,120.3963,-27.36182,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.63905732961526,2.29440526402823,1.36624463425484,120.11852,-27.35145,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.63805145739064,1.35248091207613,120.63514,-27.33867,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.52909690776143,1.3537500275846,120.42168,-27.33478,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,2.32471944095922,1.36275363620409,120.15279,-27.33381,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.53574497325664,1.38920237152454,120.83752,-27.30957,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.99573227355399,2.58585277724607,1.36325535366432,120.63226,-27.29371,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"uk",1,3.25809653802148,2.35792085956981,1.31203455250658,120.4861,-28.51064,"Nug;Sph","1.2558;0.2452","0;1.8437","0;0"
"uk",1,2.484906649788,2.39020304615762,1.30428605548749,120.49488,-28.49414,"Nug;Sph","1.2558;0.2452","0;1.8437","0;0"
"uk",1,4.27666611901606,2.39981848060189,1.30713391898097,120.45822,-28.49214,"Nug;Sph","1.2558;0.2452","0;1.8437","0;0"
"uk",1,2.30258509299405,2.41773389000615,1.30048341152452,120.5647,-28.48232,"Nug;Sph","1.2558;0.2452","0;1.8437","0;0"
