"model","fold","o","p","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"lm",1,1.38629436111989,2.53152755454232,120.47154,-28.27409614,NA,NA,NA,NA
"lm",1,1.6094379124341,2.52896289305344,120.47018,-28.27402614,NA,NA,NA,NA
"lm",1,1.09861228866811,2.52968737190343,120.47041,-28.27397614,NA,NA,NA,NA
"lm",1,1.94591014905531,2.53277781082546,120.47138,-28.27375614,NA,NA,NA,NA
"lm",1,1.6094379124341,2.54094177755509,120.47467,-28.27344614,NA,NA,NA,NA
"lm",1,1.94591014905531,2.5446605332038,120.47613,-28.27325614,NA,NA,NA,NA
"lm",1,1.79175946922805,2.54527421262122,120.4762,-28.27315614,NA,NA,NA,NA
"lm",1,2.99573227355399,2.7304330437075,120.5509199,-28.26077613,NA,NA,NA,NA
"lm",1,2.56494935746154,2.20574538830765,120.9397701,-28.25943626,NA,NA,NA,NA
"lm",1,2.83321334405622,2.20447503910492,120.97596,-28.25498634,NA,NA,NA,NA
"lm",1,2.89037175789616,2.48539605085279,120.6031899,-28.25279613,NA,NA,NA,NA
"lm",1,2.99573227355399,2.71383820361334,120.6661899,-28.25145612,NA,NA,NA,NA
"lm",1,3.3322045101752,2.76145351607221,120.48483,-28.23830615,NA,NA,NA,NA
"lm",1,2.70805020110221,2.32526105362867,120.37454,-28.23701619,NA,NA,NA,NA
"lm",1,2.89037175789616,2.46991557684545,120.5893999,-28.22959613,NA,NA,NA,NA
"lm",1,2.89037175789616,2.24892057730532,120.90624,-28.21707635,NA,NA,NA,NA
"lm",1,2.56494935746154,2.64762577510428,120.7232199,-28.21550619,NA,NA,NA,NA
"lm",1,2.56494935746154,2.41498635480713,120.37653,-28.2090362,NA,NA,NA,NA
"lm",1,2.99573227355399,2.57461807833799,120.6579599,-28.20498617,NA,NA,NA,NA
"lm",1,2.39789527279837,2.12854060925182,120.7955298,-28.19819629,NA,NA,NA,NA
"lm",1,2.94443897916644,2.64658199984519,120.4269,-28.19804617,NA,NA,NA,NA
"lm",1,2.94443897916644,2.08194442935783,120.9581997,-28.1874967,NA,NA,NA,NA
"lm",1,3.09104245335832,2.52525010811395,120.6534899,-28.1840862,NA,NA,NA,NA
"lm",1,2.39789527279837,2.3396739824049,120.7604998,-28.18137629,NA,NA,NA,NA
"lm",1,2.10413415427021,2.14611469894075,120.8952398,-28.18119649,NA,NA,NA,NA
"lm",1,3.09104245335832,2.82894775875027,120.46479,-28.1560662,NA,NA,NA,NA
"lm",1,2.14006616349627,2.94206742588146,120.33546,-28.15270625,NA,NA,NA,NA
"lm",1,2.39789527279837,2.57581061890546,120.30196,-28.13934629,NA,NA,NA,NA
"lm",1,2.70805020110221,2.73603682896514,120.4235403,-28.13832618,NA,NA,NA,NA
"lm",1,1.22377543162212,2.06526958229941,120.7893398,-28.13464641,NA,NA,NA,NA
"lm",1,0.955511445027436,2.15515871603725,120.8240497,-28.12582647,NA,NA,NA,NA
"lm",1,3.01993696225081,2.55725802095991,120.4623903,-28.12550622,NA,NA,NA,NA
"lm",1,0.693147180559945,2.45586164046133,120.568409,-28.1109764,NA,NA,NA,NA
"lm",1,0.693147180559945,2.13751558305362,120.574189,-28.10903641,NA,NA,NA,NA
"lm",1,1.79175946922805,2.13128294821355,120.575689,-28.10839642,NA,NA,NA,NA
"lm",1,2.30258509299405,2.09412091107387,121.1406101,-28.10626628,NA,NA,NA,NA
"lm",1,2.56494935746154,2.2081157927888,120.9544197,-28.1040867,NA,NA,NA,NA
"lm",1,2.484906649788,2.44867548746638,120.7367398,-28.10402644,NA,NA,NA,NA
"lm",1,3.3322045101752,2.6915106009021,120.6889698,-28.09907638,NA,NA,NA,NA
"lm",1,2.99573227355399,2.6702760721295,120.39079,-28.09555626,NA,NA,NA,NA
"lm",1,2.30258509299405,2.0107314776385,120.574949,-28.08708645,NA,NA,NA,NA
