"o","p","region","k","model"
3.43398720448515,3.14199870924133,"3.30155439163017",4,"STK"
4.17438726989564,3.81976409684846,"3.30155439163017",4,"STK"
4.68582808900555,3.81040828695237,"3.30155439163017",4,"STK"
4.70138904372863,3.80998117030274,"3.30155439163017",4,"STK"
2.484906649788,2.1574888327048,"2.22740668891514",4,"STK"
2.94443897916644,2.35748394674693,"2.35748394674693",4,"STK"
2.99573227355399,2.9080819712563,"3.30155439163017",4,"STK"
2.30258509299405,1.94840457901266,"2.22740668891514",4,"STK"
2.89037175789616,3.08138537745255,"3.30155439163017",4,"STK"
3.46573590279973,2.43869363474368,"2.22740668891514",4,"STK"
1.6094379124341,2.94098127972347,"3.30155439163017",4,"STK"
0.693147180559945,2.35748394674693,"2.35748394674693",4,"STK"
3.68887945411394,3.43973274646897,"3.30155439163017",4,"STK"
2.63905732961526,2.35748394674693,"2.35748394674693",4,"STK"
3.25809653802148,2.39194901199792,"2.22740668891514",4,"STK"
2.83321334405622,2.91503493329463,"3.30155439163017",4,"STK"
1.6094379124341,3.60988137932068,"3.48453253749932",4,"STK"
4.25632167829882,3.43709183569652,"3.48453253749932",4,"STK"
3.61091791264422,3.632477289649,"3.48453253749932",4,"STK"
2.70805020110221,3.64047657545641,"3.48453253749932",4,"STK"
