NewID,DLAT,DLONG,Zn_ppm,Lithology,Lithcode,Dlith,Dfault,Elevation,Slope,Aspect,Water,NDVI,MainRd,Road,Mine,SOC,pH
810,-27.59804,120.59815,59,regolith,RE,1.1783,2.5507,477.5695831,0.348482342,210.7883332,0.171939213,0.16065,6.043750134,2.319475706,2.039904834,0.827323775,5.680077145
811,-27.59748,120.75100,11,regolith,RE,13.4647,13.2158,482.6898797,0.278206003,170.1693513,1.677800037,0.20374,22.35885952,10.54227901,18.98755769,0.866212776,6.015133914
812,-27.59630,120.72847,13,regolith,RE,11.0006,11.0006,482.5542279,0.2685794,220.9929428,3.825084547,0.18077,19.60324003,13.60132501,15.9896457,0.858981928,6.00232686
813,-27.59582,120.79552,20,regolith,RE,18.0526,17.9059,483.9909158,0.175845263,176.0780062,0.159830218,0.20876,27.45461178,7.293632882,17.98055311,0.849039059,6.03725299
814,-27.59550,120.35729,27,regolith,RE,18.4910,23.6108,499.9285327,0.219879547,85.5487905,1.177106615,0.19079,19.66470943,19.66470943,20.59048956,0.873577325,5.929777301
815,-27.59537,120.32582,26,regolith,RE,21.7775,27.1027,511.692656,0.279836588,94.63688096,0.335274055,0.18308,22.57167611,22.57167611,23.57005894,0.845140969,5.855954797
816,-27.59508,120.54091,49,regolith,RE,0.6487,3.2857,479.5168671,0.525031489,266.4334205,0.104680184,0.1861,0.669587654,0.537832427,0.892584318,0.837961793,5.500168355
817,-27.59356,120.57941,44,regolith,RE,0.9889,0.9889,481.8744685,0.258012412,147.8307949,0.192932156,0.10223,4.60933458,0.114871326,0.515119564,0.8339101,5.785079676
818,-27.59258,120.24370,13,regolith,RE,24.9370,36.0419,527.2429637,0.371797885,220.4937394,2.225990199,0.17202,31.3360728,21.20586945,32.53130696,0.91206022,5.740488927
819,-27.59213,120.38543,25,regolith,RE,15.4589,20.5066,490.2353347,0.207867706,92.20541223,4.047730444,0.18975,16.75418257,16.75418257,17.61785577,0.872238742,5.891972992
820,-27.58691,120.62869,61,regolith,RE,0.3544,0.3544,482.600129,0.299099925,140.3679674,0.244332753,0.16096,9.641420492,5.094805859,5.206580614,0.84846885,5.665672345
821,-27.58123,120.16524,23,regolith,RE,27.6505,44.2054,541.5643955,0.350507911,148.9480962,0.328321585,0.18459,39.17867165,14.62801245,39.34134653,0.868273251,5.792290881
822,-27.58060,120.81733,26,regolith,RE,20.9671,20.7491,486.1746035,0.202752441,165.4060186,0.398698486,0.20533,29.59843922,6.292517876,15.74651587,0.838082865,6.063163451
823,-27.58046,120.69097,23,regolith,RE,7.2605,7.2605,480.7010098,0.204785558,192.6308138,0.119092508,0.19493,16.0278874,12.05218827,12.07673294,0.866548654,6.048818188
824,-27.57844,120.64624,18,regolith,RE,2.4071,2.4071,483.7296,0.124894284,171.297373,1.249041363,0.18815,11.84943898,7.26408191,7.420476641,0.855428714,5.963688632
825,-27.57471,120.47334,16,regolith,RE,5.9490,10.8218,470.0833971,0.051249302,154.2566359,0.071154302,0.19742,6.56879927,6.56879927,7.45147434,0.844210308,5.821844443
826,-27.57336,120.53713,75,regolith,RE,0.5988,3.8721,481.087746,0.524994829,243.4833917,0.047025146,0.21827,0.206746452,0.206746452,0.711215274,0.82491489,5.630864386
827,-27.57068,120.40349,36,regolith,RE,12.7313,18.2987,483.9452677,0.160573203,88.25391777,6.380272415,0.18631,14.32562071,14.32562071,15.44030176,0.948391612,5.736258864
828,-27.57047,120.44676,13,regolith,RE,8.2685,13.7840,471.5600123,0.09091025,123.468032,2.22293468,0.19329,9.477609296,9.477609296,10.44528066,0.866972689,5.731730179
829,-27.56445,120.36676,33,regolith,RE,16.4993,22.0307,495.1557609,0.184840592,91.17592227,3.318480246,0.19072,18.00403991,18.00403991,19.4347366,0.86057111,5.863502961
830,-27.56044,120.79427,15,regolith,RE,18.9367,18.9367,496.8850494,0.226659163,165.3848551,0.104270125,0.20187,28.3697894,9.691848246,16.42839453,0.842025149,5.991703056
831,-27.55700,120.51238,31,regolith,RE,1.4362,6.6806,476.4643673,0.161524458,229.0956834,0.702291245,0.2219,2.200958628,2.200958628,3.717382659,0.872287879,5.811876811
832,-27.55586,120.26405,20,regolith,RE,27.6428,32.8832,523.1427304,0.412820754,316.3923396,0.023510964,0.18082,28.79825928,24.97848494,30.4636455,0.854406723,5.61253675
833,-27.55405,120.09767,24,regolith,RE,32.1166,51.0028,518.4767735,0.245408241,300.4764236,0.409064665,0.1961,41.73906056,14.01379685,41.92789258,0.857572244,5.865826536
834,-27.55388,120.58354,62,sedimentary siliciclastic,SS,0.0000,1.0580,499.8962407,0.586818269,127.0678355,0.391902275,0.17077,5.5532666,3.862379008,3.59511717,0.848379136,5.431170477
835,-27.55336,120.84467,15,regolith,RE,23.8189,24.5714,489.8965766,0.175393319,149.734909,3.15162223,0.19585,33.18298687,5.739013435,11.72192033,0.843771974,5.97582937
836,-27.55251,120.19131,16,regolith,RE,30.1254,40.7151,535.0534761,0.403320404,24.1319628,0.333097153,0.18829,36.77841476,18.86554061,38.4566268,0.818674324,5.761709606
837,-27.54953,120.62970,62,regolith,RE,1.0235,1.0235,492.3756746,0.223421746,121.1330591,0.104962099,0.17658,9.819617644,6.989678744,6.524965268,0.837399952,5.832646873
838,-27.54790,120.32431,7,regolith,RE,20.9028,26.1796,505.7177672,0.196374883,40.94776581,0.581563288,0.17607,21.74530991,21.74530991,23.55593129,0.900123376,5.857998822
839,-27.54752,120.59333,35,sedimentary siliciclastic,SS,0.0000,1.4235,508.2373222,0.543451828,208.1795474,0.627445211,0.16155,6.283500027,4.968421431,3.252899673,0.786175129,5.593885225
840,-27.54665,120.75799,19,regolith,RE,15.1879,15.1879,507.9614222,0.346390186,169.9445531,0.046188199,0.17534,24.3515716,13.49273978,19.34600199,0.804275189,5.869427979
841,-27.54547,120.60048,80,sedimentary siliciclastic,SS,0.0000,0.6026,512.1089466,0.489312937,151.4572267,0.112353095,0.14909,7.126629664,5.265720357,3.947126823,0.770163252,5.571182116
842,-27.54408,120.70425,17,igneous felsic intrusive,IFI,9.3125,9.3125,498.4017519,0.279375423,220.9426654,0.28938848,0.19784,18.4527411,14.84045157,13.76054615,0.800655771,5.918937911
843,-27.54317,120.10275,24,regolith,RE,33.1475,50.2825,519.4713125,0.225804129,274.5896354,0.362520865,0.20168,42.7365647,15.15574017,42.90682666,0.871498304,5.932709432
844,-27.53932,120.40781,20,regolith,RE,11.5899,17.0230,478.4969212,0.186400054,63.79854946,3.565158232,0.20337,12.70916271,12.70916271,14.83275055,0.968400382,5.605717752
845,-27.53883,120.52486,100,igneous mafic intrusive,IMI,0.0000,4.4385,490.1784493,0.350171121,206.2951286,0.190141498,0.16876,0.228460692,0.228460692,3.719275462,0.814217363,5.81792722
846,-27.53748,120.54605,42,regolith,RE,0.0337,2.4367,490.7820792,0.333135203,237.5708559,0.08509986,0.16077,2.114674614,2.114674614,1.842351836,0.847488075,5.687141106
847,-27.53730,120.47092,23,regolith,RE,4.5885,10.0862,474.9902497,0.147197666,230.2056482,0.404052263,0.20197,5.714233017,5.714233017,8.184854704,0.851094778,5.861972233
848,-27.53272,120.52473,65,igneous mafic intrusive,IMI,0.0000,4.1969,493.6690606,0.339985211,242.0238269,0.785954825,0.16437,0.0729817,0.0729817,3.586200721,0.826099479,5.855451797
849,-27.53145,120.55754,233,igneous mafic volcanic,IMV,0.0000,1.1961,495.7166434,0.507483518,245.7974772,0.004132754,0.16769,1.927548748,1.927548748,0.727831263,0.822257353,5.646986864
850,-27.53109,120.68240,19,regolith,RE,7.0558,7.0558,495.9841982,0.188746433,185.1761362,3.15913038,0.19098,15.15640188,12.98308461,10.20348848,0.839681811,6.071385322
851,-27.53032,120.28454,26,regolith,RE,25.2532,30.0999,505.0870023,0.290588126,313.1801852,2.66212618,0.16695,26.71162982,25.81128544,28.20569653,0.916509234,5.768179559
852,-27.52986,120.55631,36.43,igneous mafic volcanic,IMV,0.0000,1.0834,495.7166434,0.507483518,245.7974772,0.004132754,0.16769,1.927548748,1.927548748,0.727831263,0.822257353,5.646986864
853,-27.52326,120.44597,26,regolith,RE,7.4115,12.4512,473.4272463,0.082881809,210.2630437,0.900973536,0.2176,8.841017878,8.841017878,10.65747787,0.871108445,5.833659251
854,-27.52257,120.17897,11,regolith,RE,33.6393,41.6237,530.6296662,0.262312549,85.76194004,0.314219587,0.18647,38.73795856,19.31958194,39.68961698,0.825210072,5.879314172
855,-27.52088,120.11808,23,regolith,RE,35.2032,48.3425,531.7744102,0.411368308,251.3428539,0.03539045,0.17574,44.73356253,14.98517555,45.45680732,0.809888462,5.727865214
856,-27.51983,120.52608,103,igneous mafic intrusive,IMI,0.0000,3.7215,493.8651925,0.333283022,269.891282,0.055514222,0.17622,0.686488674,0.686488674,2.695025007,0.850821172,5.90255906
857,-27.51972,120.62650,21,regolith,RE,1.3233,1.2905,498.1566257,0.178832633,159.0933715,0.169976174,0.18223,9.080760953,9.080760953,4.506004685,0.840164494,5.861863412
858,-27.51928,120.84288,14,regolith,RE,20.0589,24.8933,501.5524954,0.204889532,143.8960508,3.91344386,0.21233,33.04330319,7.477047725,10.77011016,0.839160332,5.996559873
859,-27.51411,120.36816,27,regolith,RE,16.1063,20.6529,484.514037,0.225242751,43.20557846,3.079786414,0.18742,17.88893441,17.88893441,18.98615208,0.912261194,5.64130203
860,-27.51197,120.72858,10,regolith,RE,12.4828,12.4828,514.0740105,0.247931309,227.3273103,0.357622753,0.17449,20.02818136,18.30908965,14.54040146,0.8325161,6.007511071
861,-27.51131,120.23744,16,regolith,RE,28.4856,35.0511,501.8484682,0.271680046,70.41070335,3.193626157,0.19315,31.81023204,24.06909449,32.72518171,0.912327616,5.852237879
862,-27.51118,120.56821,24.67,sedimentary siliciclastic,SS,0.0000,0.3320,511.2210193,0.429855868,253.4546769,0.252591272,0.14933,3.028188912,3.028188912,0.308394395,0.768376951,5.691182473
863,-27.51079,120.60845,166,regolith,RE,0.3296,0.3835,509.0331639,0.40097436,103.3667146,0.074577764,0.14619,7.028183856,7.028183856,2.402863845,0.79675317,5.654815044
864,-27.51060,120.77144,14,regolith,RE,17.1780,17.1780,521.4011597,0.285331539,123.7321063,0.199699387,0.19408,25.02818109,15.11495264,18.75167209,0.814185327,5.874507869
865,-27.50866,120.08854,26,regolith,RE,37.2473,51.5331,518.1974648,0.249010611,234.4565864,0.342026539,0.19099,46.76106429,11.54462088,46.96554229,0.854739198,5.919378868
866,-27.50864,120.65817,14,regolith,RE,5.0398,4.9975,503.1580468,0.169978179,191.9074582,0.54101141,0.19954,13.02818209,12.6461286,7.660869259,0.855771727,5.928035669
867,-27.50737,120.56412,37,igneous mafic volcanic,IMV,0.0000,0.0376,505.5377227,0.388961809,214.7841995,0.434151538,0.14852,2.028193289,2.028193289,0.594665378,0.802222074,5.732433983
868,-27.50555,120.42110,31,regolith,RE,10.5210,14.7015,474.412575,0.020672562,144.9644475,2.465619833,0.20928,12.21276073,12.21276073,12.91618747,0.804933272,5.834097319
869,-27.50166,120.69782,20,regolith,RE,9.4634,9.4566,510.5776762,0.283671614,209.3076708,2.851351275,0.19471,17.05559607,16.33461375,11.44874479,0.84580626,5.939166137
870,-27.50089,120.61742,22,igneous felsic intrusive,IFI,0.8322,0.8322,505.5619173,0.278179284,143.7321339,0.006408634,0.15562,8.083233576,8.083233576,2.588631433,0.847611946,5.738958929
871,-27.49639,120.33715,12,regolith,RE,19.8318,23.9043,484.4703272,0.214980927,34.70898435,2.723808051,0.202,21.193462,21.193462,21.63806409,0.933277916,5.558823264
872,-27.49606,120.50896,19,regolith,RE,2.7031,4.9041,493.0515228,0.183753193,226.4009312,0.218665087,0.17272,3.358458938,3.358458938,3.302841536,0.832184186,6.108935143
873,-27.49544,120.54062,60,igneous mafic intrusive,IMI,0.0000,1.5383,504.0326641,0.448911599,239.3142468,0.510945009,0.15945,0.511354488,0.511354488,0.918564132,0.830069868,5.547557281
874,-27.49329,120.27792,11,regolith,RE,23.8887,30.4655,487.7091031,0.188629907,31.04341812,4.73889837,0.17075,28.07604695,21.81608525,28.29677053,0.890027117,5.909573688
875,-27.49309,120.07498,18,regolith,RE,39.3097,52.9888,524.3984756,0.406388399,201.280779,0.313514392,0.17807,48.80096545,9.356469718,49.02188651,0.814871587,5.70733008
876,-27.49253,120.57034,104.38,sedimentary siliciclastic,SS,0.0000,1.0088,514.1157748,0.352628073,209.5901008,0.793445588,0.13803,3.410872206,3.410872206,1.914125238,0.772614282,5.641885376
877,-27.48961,120.54046,34,igneous mafic intrusive,IMI,0.0000,1.3357,499.5729425,0.282676529,229.5531012,0.498950551,0.16453,0.455759502,0.455759502,0.810522163,0.829103842,5.788029704
878,-27.48812,120.17207,21,regolith,RE,32.7579,42.2083,544.8341435,0.439435303,58.23784811,2.109544894,0.18202,39.1021274,16.61985633,38.69813888,0.906649144,5.536068434
879,-27.48666,120.63340,19,regolith,RE,2.7531,2.7531,512.6112448,0.258522394,187.9222964,0.158207825,0.16961,10.43360192,10.43360192,4.533820546,0.820617298,5.852107461
880,-27.48263,120.77173,16,igneous felsic intrusive,IFI,17.9335,17.9276,536.8286664,0.403158879,116.6214772,0.421310534,0.17913,25.20039591,16.42098972,17.22970754,0.810789621,5.73968144
881,-27.48203,120.47037,14,regolith,RE,6.9291,9.1180,484.5628041,0.202233283,256.7576572,3.086014252,0.18532,7.031637858,7.031637858,6.629128958,0.888558649,6.037841814
882,-27.48180,120.21201,16,igneous felsic intrusive,IFI,28.6444,37.7804,511.0793361,0.291150655,108.9942682,0.23511249,0.19945,35.1461881,19.93492109,34.78757722,0.936780093,5.703688578
883,-27.47840,120.81760,16,regolith,RE,16.0747,22.9809,527.0053486,0.366836736,136.0825759,0.122130444,0.16877,30.28502697,12.69742684,14.41278364,0.781849768,5.726949565
884,-27.47440,120.78776,21,igneous felsic intrusive,IFI,16.8845,19.8731,532.0353288,0.333518526,168.1848263,0.046158516,0.16691,27.31250756,15.17389261,17.29802216,0.795751332,5.690977721
885,-27.46934,120.60930,33,igneous felsic intrusive,IFI,0.6154,0.6154,525.1423273,0.599988348,132.2698104,0.659897292,0.15824,8.042855488,7.919312559,3.122325523,0.788418033,5.563317093
886,-27.46859,120.56204,64,regolith,RE,0.3136,0.4504,516.0137288,0.310913291,291.1819149,0.166606871,0.15509,3.113118604,3.113118604,0.770205886,0.80206337,5.815344867
887,-27.46646,120.40309,24,regolith,RE,14.0541,16.7305,476.127459,0.063903936,132.93246,0.670997491,0.18677,14.44555558,14.44555558,14.12872714,0.855336139,5.716146996
888,-27.46626,120.51433,18,regolith,RE,3.2471,4.8373,501.7407228,0.228212924,239.710331,2.018250509,0.19101,1.86805,1.86805,1.769482576,0.825572993,6.118697715
889,-27.46596,120.65717,10,igneous felsic intrusive,IFI,5.8116,5.8116,523.452352,0.357672668,155.0210766,0.514685117,0.15709,12.87913056,12.83168484,7.100003152,0.798228619,5.722258259
890,-27.46583,120.16467,22,regolith,RE,32.2901,43.0975,541.9213908,0.414654358,66.82347081,0.074317361,0.17388,39.6880804,14.63850985,39.33864114,0.859310677,5.68671027
891,-27.46186,120.72223,20,regolith,RE,12.9026,12.9026,538.8525977,0.468831077,233.198192,0.152913974,0.16239,20.86807217,20.86807217,11.40213073,0.7833654,5.580145044
892,-27.46176,120.56216,33,regolith,RE,0.7885,0.4507,515.0961593,0.270200109,238.221175,0.046697858,0.15747,3.200305191,3.200305191,1.667861283,0.811534557,5.826634856
893,-27.45987,120.27398,19,regolith,RE,21.6713,31.0492,484.3537655,0.218859323,83.72139447,3.118893138,0.1882,27.75137985,17.81653146,27.33107168,0.910299369,5.851926308
894,-27.45903,120.32697,19,regolith,RE,17.4441,25.2146,476.4375158,0.091056114,132.0068091,0.013126554,0.15913,21.89334693,17.74531218,21.44602161,0.87311711,5.887262283
895,-27.45850,120.36606,22,regolith,RE,15.0649,20.9262,476.136814,0.052849942,126.6223071,0,0.1446,17.98634594,17.37815851,17.5659164,0.925700468,5.874952114
896,-27.45835,120.11149,29,regolith,RE,37.3586,49.0403,532.9419811,0.408144032,37.26928896,2.391122567,0.16609,45.36491029,9.430847909,44.80816123,0.908934289,5.71597645
897,-27.45528,120.23880,22,igneous felsic intrusive,IFI,24.5404,34.9857,502.3247549,0.377342614,104.2768546,0.260965236,0.16529,31.65929914,18.24451945,31.27871326,0.89798998,5.604949323
898,-27.45330,120.59123,18,igneous mafic volcanic,IMV,0.0000,0.6446,532.1398378,0.374456808,159.453021,0.127582262,0.15719,6.189215695,6.189215695,1.114950375,0.816738269,5.702110576
899,-27.44922,120.43485,18,regolith,RE,11.9352,13.7181,480.714164,0.206328259,217.677027,4.701174653,0.17789,10.00852671,10.00852671,9.663883003,0.866040111,5.988988063
900,-27.44707,120.57640,87.5,regolith,RE,0.1523,2.2083,522.475281,0.384171546,235.3749682,0.219841087,0.15855,4.284307112,4.284307112,0.841938026,0.840246395,5.662853707
901,-27.44605,120.20163,20,regolith,RE,27.6394,39.1994,518.1819937,0.457833798,120.3345723,1.911699304,0.17996,35.3702496,16.74361292,34.98629814,0.933999679,5.650311197
902,-27.44492,120.68304,17,regolith,RE,9.1979,9.1979,528.6828582,0.290013163,184.6394401,0.000982051,0.16912,16.23821738,16.16545845,6.945117722,0.853612383,5.748598202
903,-27.44295,120.84227,41,regolith,RE,11.6430,26.3850,533.6949049,0.264803107,152.8642781,0.000780185,0.19958,33.95912135,10.98799831,10.21122656,0.845463073,5.904931164
904,-27.44018,120.52410,25,regolith,RE,3.8417,4.3038,512.8920282,0.333122638,235.1686663,0.278076478,0.16498,0.608323678,0.608323678,0.521699358,0.802021148,5.921530761
905,-27.43038,120.49345,23,regolith,RE,7.3826,7.8469,505.1464114,0.306902259,223.6515617,3.282903084,0.19643,3.684280839,3.684280839,3.387495609,0.801738694,5.914555456
906,-27.42943,120.57926,41,regolith,RE,0.1149,2.9435,532.4989742,0.323782688,273.7682125,0.265361186,0.15186,5.458281149,5.458281149,0.599459587,0.832418049,5.766120619
907,-27.42450,120.81154,32,regolith,RE,10.7533,23.5355,548.5655884,0.313423884,130.9500919,0.36481878,0.18976,31.44373964,14.53095056,12.59723361,0.817073277,5.718708582
908,-27.42438,120.24923,28,igneous felsic intrusive,IFI,21.8372,34.3676,495.7413035,0.501494664,82.08283175,0.226810213,0.17231,29.8576707,14.12581272,29.2928138,0.809312947,5.853577869
909,-27.42166,120.12059,9,regolith,RE,35.0166,48.4783,513.084905,0.268010045,16.88443558,3.916193961,0.17431,43.41283818,7.815726855,42.86107073,0.922286298,5.725832881
910,-27.42089,120.57086,93.89,meta-igneous mafic/ultramafic volcanic,MIMU,0.0000,4.2695,534.2175784,0.633201324,138.0160079,0.153071401,0.155,4.693980176,4.693980176,1.97022386,0.788125884,5.477669392
911,-27.42061,120.73356,19,regolith,RE,15.3513,15.3513,553.7011568,0.359251724,310.525018,2.148862346,0.18369,22.47842542,22.47842542,10.7654408,0.876417868,5.90106802
912,-27.41993,120.64141,19,regolith,RE,6.0326,6.0326,538.579833,0.357490138,317.2382544,2.890875085,0.19197,12.52848918,12.52848918,2.329630273,0.905822969,5.638206876
913,-27.41734,120.36114,33,regolith,RE,11.4614,22.3669,476.1788598,0.088288856,207.6444372,0,0.15064,17.12928729,13.37888538,16.8933551,0.930159796,5.868867515
914,-27.41622,120.44015,13,regolith,RE,8.9166,13.9330,493.3428484,0.277117399,218.9588348,1.9340698,0.17707,9.098843257,9.098843257,8.831596811,0.795047318,5.902704968
915,-27.41061,120.38009,28,regolith,RE,9.6447,20.4908,479.1976169,0.139250676,213.0247092,0.282999739,0.19058,14.97735594,12.54520351,14.81039428,0.863434025,5.821161852
916,-27.40580,120.52501,20,regolith,RE,4.0841,6.8935,535.5617515,0.687783536,269.8187524,0.171372207,0.15384,0.883534425,0.883534425,0.787944163,0.739031997,5.565174507
917,-27.40575,120.16719,12,regolith,RE,29.5534,43.7048,511.8264456,0.375628348,330.5092999,0.952332714,0.18319,38.10612411,10.86448953,37.57049457,0.910526747,5.589467187
918,-27.40469,120.56864,19,regolith,RE,0.0464,5.8731,545.0288057,0.255677127,96.0041363,0.129110195,0.15887,5.587314165,5.587314165,1.372814222,0.788052666,5.745975814
919,-27.40214,120.34576,54,regolith,RE,11.4472,24.4152,477.0405043,0.04373212,276.7196633,0.04162746,0.15924,18.68330112,11.49861641,18.24738728,0.884488385,6.022033331
920,-27.40012,120.48562,28,regolith,RE,8.4401,10.3363,510.7635786,0.240664914,230.7293674,2.914662931,0.16915,4.000739972,4.000739972,3.779430642,0.808949726,6.007051159
921,-27.39892,120.29264,11,regolith,RE,16.2675,30.2304,475.2602611,0.056794436,151.5351602,0,0.15664,24.52806969,11.79924213,23.92780012,0.848835127,5.910525451
922,-27.39652,120.70480,21,regolith,RE,12.8274,13.4443,537.7611328,0.304072715,40.33296343,3.685684531,0.18508,19.96216268,19.96216268,7.558702706,0.914674663,5.89618926
923,-27.39339,120.21135,8,regolith,RE,24.4648,39.1949,499.1829331,0.310104524,47.94008343,3.517010248,0.17271,33.00710585,11.7469435,32.47238114,0.900338114,5.766932074
924,-27.39229,120.62044,47,regolith,RE,3.4634,6.9449,535.17481,0.171743936,107.4749079,0.502137393,0.13902,10.45055395,10.45055395,2.581946559,0.776767671,5.958023773
925,-27.39061,120.07816,6,regolith,RE,38.7796,53.7221,517.2366814,0.288357962,271.9598583,3.482521735,0.19411,47.80207116,2.136112241,47.31159188,0.9880648,5.624761157
926,-27.38520,120.27026,25,regolith,RE,17.9804,32.9998,479.4234906,0.112222223,107.4765265,0.871916732,0.20492,25.95025354,9.817423865,25.40691872,0.871360955,5.724982974
927,-27.38159,120.12101,14,regolith,RE,33.9212,49.2959,498.3199355,0.281808583,50.18921807,0.651898732,0.17479,42.71314207,7.158958305,42.22913923,0.919131771,5.75249827
928,-27.38122,120.57210,39,igneous volcanic,IV,0.0000,8.0776,548.119592,0.361468573,158.8144822,0.316134451,0.15063,6.193359633,6.193359633,0.862136408,0.797833105,5.714207851
929,-27.37803,120.76080,25,regolith,RE,11.5019,19.9486,544.7525111,0.408625391,336.8338879,0.103690062,0.19436,26.26624986,22.14893047,13.79616605,0.837626315,5.764248405
930,-27.37649,120.42281,22,regolith,RE,4.4143,17.5744,499.3583316,0.242477485,228.1747346,0.270234962,0.18735,10.22538369,7.603983636,9.70612109,0.818415997,6.026567095
931,-27.37323,120.72674,19,regolith,RE,14.8269,16.8163,532.3999694,0.29074272,313.8854157,3.800005288,0.17759,22.41249273,21.78679881,9.906925988,0.885425838,5.794270087
932,-27.36682,120.81184,25,regolith,RE,5.9096,25.6347,549.5674953,0.455113831,318.0116821,2.875977063,0.17228,32.33059392,17.41480365,13.13890557,0.913363505,5.680754832
933,-27.36665,120.52029,15,igneous felsic intrusive,IFI,4.3256,11.0019,541.3238345,0.690527834,251.0572728,0.161974597,0.13818,0.732405421,0.732405421,1.294811035,0.78093946,5.607397819
934,-27.36635,120.61138,46,regolith,RE,3.6326,9.4307,545.7800441,0.37216972,124.260462,0.367743224,0.17604,10.50587254,10.14227916,3.620345695,0.791031458,5.640102085
935,-27.36626,120.68672,14,regolith,RE,11.2353,13.6911,522.2770467,0.230411205,283.1837084,0.185207358,0.19052,18.98299078,17.71158506,6.664833929,0.895877865,5.933596055
936,-27.36575,120.30794,35,regolith,RE,13.3175,29.6391,477.5707923,0.016631531,157.7339415,0.603074158,0.18827,21.6445831,7.911431108,21.14026829,0.78425776,5.830282239
937,-27.36282,120.47809,24,regolith,RE,6.1211,13.8385,529.654912,0.333585013,220.7297987,0.015822737,0.14964,2.958625083,2.252519617,2.611890566,0.758178394,6.059369802
938,-27.36182,120.39630,17,regolith,RE,4.2742,20.9356,498.1077595,0.245084582,249.3466022,0.588709948,0.17662,12.61104292,6.706077597,12.0875735,0.835603774,6.056063732
939,-27.35543,120.16670,26,regolith,RE,28.4896,44.9559,483.6695729,0.044219535,124.200246,2.535983631,0.18713,37.43468989,5.9865179,37.00443329,0.873684777,5.777846093
940,-27.35308,120.05844,30,regolith,RE,40.4405,56.7151,508.8069569,0.235463692,98.43976764,2.838533798,0.2035,49.36869243,0.068982602,48.96968694,0.850780043,5.822969343
941,-27.35145,120.11852,29,regolith,RE,33.7759,50.2497,487.8517275,0.07961319,67.98552489,3.3001036,0.19503,42.37324253,5.03378073,41.97057323,0.90060329,5.752301341
942,-27.34792,120.25641,19,igneous felsic intrusive,IFI,18.5008,35.6906,485.8193262,0.281360823,86.08924628,0.172041453,0.16525,27.39073093,6.106957113,26.97402135,0.891564019,5.653041138
943,-27.34520,120.69054,19,regolith,RE,12.4314,15.6538,519.6976463,0.147784801,101.2415572,1.112502591,0.20413,18.93567816,17.00529043,7.958624225,0.862246391,6.025888582
944,-27.34186,120.21103,20,regolith,RE,23.4577,40.6680,482.5956749,0.066412936,329.468063,0.202923745,0.18703,32.34749558,6.398297862,31.96558715,0.818555176,5.622310477
945,-27.34099,120.27453,17,regolith,RE,16.4214,34.0940,479.1133919,0.061808483,140.1145549,0.017934643,0.17251,25.34942161,4.818236232,24.96592758,0.836760352,5.806219093
946,-27.34067,120.56134,31,regolith,RE,2.4908,12.7258,557.3790247,0.243243143,55.55441148,0.448894277,0.18908,5.885998157,4.685624799,4.824285019,0.806537916,5.990918664
947,-27.34063,120.33264,12,regolith,RE,10.0047,28.2569,482.416113,0.198720981,245.3194981,2.237445013,0.17935,19.35203069,4.952556304,18.96641937,0.826632853,6.005466966
948,-27.34050,120.37154,17,regolith,RE,5.7542,24.5152,495.4040272,0.243014084,249.3677919,3.267889457,0.17443,14.35582057,4.483215595,13.96715194,0.839858018,6.124134896
949,-27.34043,120.43604,27,igneous felsic intrusive,IFI,0.8848,18.8505,518.6030036,0.337681639,236.8613331,0.102416948,0.15882,7.369096168,3.658295748,6.969943401,0.779398101,5.79752908
950,-27.33867,120.63514,19,regolith,RE,7.2212,13.0878,535.5401575,0.247201399,90.49604018,0.194159333,0.16473,13.06949234,11.01650816,6.74677853,0.831646931,5.945303218
951,-27.33515,120.76295,20,regolith,RE,10.0165,22.4801,517.9587278,0.28381788,298.0391103,2.578956908,0.18849,25.9830865,24.41450249,15.57669472,0.910283617,5.873969431
952,-27.33478,120.42168,37,regolith,RE,0.3957,20.4447,515.0920676,0.254873455,224.8082488,0.189201652,0.17247,9.345173157,4.092448939,9.055098414,0.785963763,6.080222997
953,-27.33381,120.15279,31,regolith,RE,29.8803,47.0975,484.9598225,0.064369369,92.49794128,0.753670248,0.19936,39.34163469,2.674373415,38.9853458,0.853798519,5.641191032
954,-27.33240,120.58125,58,regolith,RE,3.4324,13.1487,550.8588966,0.225549281,154.15704,0.016908747,0.19374,7.308519406,5.248523747,5.518653624,0.805225826,5.883595871
955,-27.32587,120.66750,32,regolith,RE,11.0534,15.8885,526.8822299,0.274481454,129.6941412,0.109934516,0.17635,16.04638589,14.37175339,9.414123655,0.866382346,5.88243731
956,-27.32352,120.71639,29,regolith,RE,15.0699,19.3695,515.1129081,0.133616487,77.37448208,0.314066889,0.21138,20.88556668,19.33074049,12.20079888,0.863069895,5.955107259
957,-27.32347,120.54931,19,regolith,RE,2.7228,14.9660,560.6660345,0.504324879,54.89298435,2.031590811,0.18744,3.312079358,2.140711078,3.587363113,0.846037321,5.711772582
958,-27.32213,120.20156,27,regolith,RE,24.4703,42.3956,481.6598434,0.02726074,135.4823437,0,0.17114,33.36558802,4.301976163,33.04303128,0.894479914,5.634957602
959,-27.32024,120.06145,27,regolith,RE,40.0229,57.2531,509.8399601,0.211417624,105.2653937,2.975359895,0.19055,49.35755171,0.056951133,49.01736275,0.867735799,6.070160482
