"o","p","region","k","model"
2.89037175789616,2.73013749783483,"2.71169306069709",3,"STK"
2.30258509299405,2.82770722000388,"2.83125509445449",3,"STK"
2.77258872223978,2.55389657502558,"2.83125509445449",3,"STK"
1.50407739677627,2.66301609683472,"2.71169306069709",3,"STK"
2.83321334405622,2.73013749783483,"2.71169306069709",3,"STK"
2.70805020110221,2.71509471167772,"2.83125509445449",3,"STK"
2.77258872223978,2.65174371733919,"2.83125509445449",3,"STK"
3.04452243772342,2.73312789164042,"2.71169306069709",3,"STK"
2.70805020110221,2.73013749783483,"2.71169306069709",3,"STK"
3.17805383034795,3.06096260879548,"2.83125509445449",3,"STK"
2.77258872223978,2.67544433140924,"2.83125509445449",3,"STK"
3.17805383034795,2.72926694884659,"2.71169306069709",3,"STK"
3.17805383034795,2.73013749783483,"2.71169306069709",3,"STK"
3.09104245335832,2.73013749783483,"2.71169306069709",3,"STK"
3.29583686600433,2.73013749783483,"2.71169306069709",3,"STK"
2.56494935746154,2.73013749783483,"2.71169306069709",3,"STK"
2.07944154167984,2.85810587181757,"2.83125509445449",3,"STK"
2.07944154167984,2.75865986707293,"2.83125509445449",3,"STK"
3.24376354037598,2.78687729354273,"2.71169306069709",3,"STK"
2.07944154167984,2.64225569668169,"2.83125509445449",3,"STK"
2.30258509299405,2.73013749783483,"2.71169306069709",3,"STK"
3.40119738166216,2.69658213004714,"2.83125509445449",3,"STK"
3.91202300542815,2.73013749783483,"2.71169306069709",3,"STK"
2.99573227355399,2.77646942073747,"2.83125509445449",3,"STK"
3.29583686600433,2.73072603534627,"2.71169306069709",3,"STK"
2.63905732961526,2.65978800969477,"2.83125509445449",3,"STK"
3.2188758248682,2.81203199659217,"2.83125509445449",3,"STK"
3.13549421592915,2.73013749783483,"2.71169306069709",3,"STK"
3.04452243772342,2.73013749783483,"2.71169306069709",3,"STK"
3.04452243772342,2.73013749783483,"2.71169306069709",3,"STK"
2.484906649788,2.22473545857037,"2.1776407484251",4,"STK"
3.40119738166216,2.21609951197186,"2.1776407484251",4,"STK"
2.484906649788,2.22677253995995,"2.1776407484251",4,"STK"
1.38629436111989,2.23517384106515,"2.1776407484251",4,"STK"
1.62334081760309,2.23672769352266,"2.1776407484251",4,"STK"
2.70805020110221,2.24351842712536,"2.1776407484251",4,"STK"
2.01490302054226,2.23955205774796,"2.1776407484251",4,"STK"
