,NewID,DLAT,DLONG,Pb_ppm,Lithology,Lithcode,Dlith,Dfault,Elevation,Slope,Aspect,Water,NDVI,MainRd,Road,Mine,SOC,pH,y
374,384,-28.03078656,121.01234,14,regolith,RE,7.1733,0.1111,475.6015362,0.109284809,87.26647524,0.351112894,0.20522,13.84906708,2.514537453,8.730825279,0.811137297,5.732437575,2.63905733
375,385,-28.0307064,120.24427,20,regolith,RE,1.052,13.1509,485.8264191,0.313732582,248.7239984,0.519153658,0.18104,7.475645021,7.475645021,7.807619317,0.88310567,5.92884338,2.995732274
376,386,-28.03009632,120.4905899,42,sedimentary siliciclastic,SS,0,13.7218,499.0965759,0.542144871,242.9824851,0.1626862,0.15204,6.535659837,0.297229281,1.692866073,0.79850048,5.456458974,3.737669618
377,387,-28.02902642,120.6745898,22,regolith,RE,3.8645,11.9943,487.4816798,0.162257847,68.01695559,0.548314418,0.1438,6.969556607,6.969556607,2.931877491,0.788664199,5.696463132,3.091042453
378,388,-28.02768631,120.4611499,15,regolith,RE,0.4553,10.8179,480.4449469,0.316345556,230.9955881,0.049610791,0.16606,5.497648012,3.448900458,3.975011711,0.869362267,5.806468146,2.708050201
379,389,-28.02750632,120.4737299,27.4,sedimentary siliciclastic,SS,0,12.2144,486.4117603,0.492726414,255.2020025,0.094613485,0.16373,5.417935542,2.529549213,3.309062105,0.864220274,5.726060611,3.310543013
380,390,-28.02698631,120.4164199,18,regolith,RE,5.1007,5.8536,481.9439891,0.273817995,162.7009172,0.419511898,0.20111,6.877365828,6.877365828,7.054110284,0.888802732,5.81854335,2.890371758
381,392,-28.02498664,120.8639697,8.9,regolith,RE,3.3666,16.2101,519.8322542,0.393747262,339.410037,2.021069976,0.2088,1.627939999,1.627939999,14.9998674,0.977135711,5.51651132,2.186051277
382,393,-28.02459665,120.8367297,11,high grade metamorphic rock,HGMR,0.9641,19.2285,519.2261281,0.441864808,25.59015606,0.27635234,0.15577,0.57804048,0.57804048,12.32952556,0.839244056,5.572606986,2.397895273
383,394,-28.02434618,121.2082101,5.6,regolith,RE,6.4395,19.694,452.8543007,0.115904736,226.838369,6.070346981,0.18136,26.43626411,6.732282374,8.930643713,0.880729408,5.537405433,1.722766598
384,395,-28.02339637,120.3111699,46,regolith,RE,0.392,5.8262,498.8293499,0.305174018,133.2972054,1.135226565,0.18754,5.805666215,5.805666215,6.00123835,0.854912828,5.803925071,3.828641396
385,396,-28.02219636,121.1122001,6.8,regolith,RE,3.3989,9.7135,461.6459229,0.12982972,180.7611482,1.620768766,0.20225,19.91404008,2.978685992,8.868281118,0.753969553,5.597430598,1.916922612
386,397,-28.0212664,120.18711,22,regolith,RE,0.7451,19.5685,459.5089524,0.195140195,259.376,0.710686324,0.19189,8.189701365,8.189701365,8.39660479,0.893425373,5.897796306,3.091042453
387,398,-28.02004631,120.4617298,14,regolith,RE,0.7732,10.8881,485.0486516,0.332803658,219.5711097,0.179431507,0.16628,4.512315896,3.744343497,3.735146319,0.868517732,5.783490538,2.63905733
388,399,-28.01785651,121.08651,8.9,regolith,RE,5.0127,6.9774,463.995407,0.077349208,168.6430722,0.172573984,0.20126,19.29053345,0.330232615,10.30290701,0.767069337,5.685054154,2.186051277
389,400,-28.01696657,120.7798896,8.9,regolith,RE,3.1167,20.2776,492.9577367,0.252079726,305.0445446,1.696236772,0.20636,2.378075851,2.378075851,6.977089789,0.93885056,5.554363002,2.186051277
390,401,-28.01513635,120.5540799,22,regolith,RE,4.0736,11.4168,527.1441785,0.190520698,99.36470187,0.032380256,0.13601,2.574900373,2.518979374,1.224801446,0.856964201,5.522483364,3.091042453
391,402,-28.01435633,120.5091299,24,regolith,RE,1.474,13.6737,514.6503018,0.412230908,310.9437358,0.146434583,0.13603,3.907725122,0.530661559,1.294231773,0.833917019,5.453085322,3.17805383
392,403,-28.01411632,120.3747599,15,high grade metamorphic rock,HGMR,2.5022,1.2484,493.625782,0.432322288,189.8004687,0.052416961,0.19251,5.619842058,5.619842058,6.338738565,0.878148064,5.686720962,2.708050201
393,404,-28.01407659,120.9116199,16,regolith,RE,2.5193,11.1555,513.827219,0.117786205,229.4513126,2.407752063,0.21113,7.192434375,7.192434375,12.17437999,0.990084024,5.418567859,2.772588722
394,405,-28.01407636,120.5976299,26,regolith,RE,6.983,11.2594,508.0820198,0.2778281,105.0871979,0.150982556,0.14396,4.102347807,4.102347807,4.002094231,0.838671026,5.700847024,3.258096538
395,406,-28.01374655,120.9653001,4,igneous volcanic,IV,2.1823,5.4372,493.153688,0.11155933,44.05643697,0.71679135,0.18683,11.51966137,7.218409826,10.81465168,0.834005932,5.779490045,1.386294361
396,407,-28.01298632,120.3841699,20,high grade metamorphic rock,HGMR,3.5531,2.2996,495.4314587,0.47576072,182.993306,0.00967018,0.17235,5.774187218,5.774187218,5.968028194,0.845658847,5.648641581,2.995732274
397,408,-28.01256633,120.5026399,11.33,regolith,RE,0.7439,14.2631,512.5510065,0.353751901,268.8320982,0.212801263,0.12288,4.530415423,0.103028241,1.55054893,0.817224881,5.522573228,2.427454075
398,409,-28.01244641,120.20642,26,regolith,RE,0.4382,17.3259,467.8563979,0.255874797,238.5113251,0.069560141,0.18164,6.653399913,6.653399913,7.655731462,0.873027241,5.829742336,3.258096538
399,410,-28.00945653,120.7550996,12,regolith,RE,5.3064,19.2448,485.6641945,0.150690783,330.8157896,2.466309489,0.20199,2.950507099,2.950507099,4.507902474,0.876143958,5.796642509,2.48490665
400,411,-28.00804632,120.4524798,12.9,high grade metamorphic rock,HGMR,2.2863,9.9016,490.6915179,0.383649275,169.7895438,0.479992718,0.16918,3.853575589,3.853575589,4.449542492,0.865033463,5.842010556,2.557227311
401,412,-28.00455632,120.4544198,5.59,high grade metamorphic rock,HGMR,2.2579,10.1472,490.6915179,0.383649275,169.7895438,0.479992718,0.16918,3.853575589,3.853575589,4.449542492,0.865033463,5.842010556,1.720979287
402,414,-28.00242633,120.3734899,10.67,high grade metamorphic rock,HGMR,2.717,1.2164,511.2015384,0.8129952,189.2816501,0.079112932,0.16183,3.720400489,3.720400489,4.625517826,0.822372348,5.405699494,2.367436065
403,415,-28.00192653,120.9603001,17,regolith,RE,0.7587,6.4086,499.561039,0.230137569,175.0395753,0.262783881,0.18758,12.09473005,9.419947288,12.82170916,0.853202034,5.803763004,2.833213344
404,416,-28.00032633,120.4562498,22.8,high grade metamorphic rock,HGMR,2.2737,10.3872,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,3.126760536
405,417,-28.00031633,120.4761598,28.6,high grade metamorphic rock,HGMR,0.1888,12.5902,495.1746607,0.562180296,203.3814709,0.343992022,0.15247,2.418022977,2.418022977,2.473062977,0.868040226,5.683685011,3.353406718
406,419,-27.99880664,120.8304097,12,high grade metamorphic rock,HGMR,2.0849,20.3235,504.5623917,0.247404853,12.93293541,0.228364827,0.18178,1.825021595,1.825021595,11.13004373,0.864142776,5.622608433,2.48490665
407,420,-27.99869633,120.3939099,48.6,high grade metamorphic rock,HGMR,4.9623,3.5175,515.3163792,0.798902281,186.70352,0.284580013,0.16035,3.800735401,3.800735401,3.777687522,0.777738227,5.446497713,3.883623531
408,421,-27.99867634,120.4958498,33,regolith,RE,0.4612,14.7834,514.3206835,0.196027071,280.5765346,1.311404298,0.09955,2.859284321,1.070315999,0.586471229,0.8153565,5.542489568,3.496507561
409,422,-27.99841633,120.3941099,24.9,high grade metamorphic rock,HGMR,4.9938,3.5435,515.3163792,0.798902281,186.70352,0.284580013,0.16035,3.800735401,3.800735401,3.777687522,0.777738227,5.446497713,3.214867803
410,423,-27.99777634,120.4773198,8,high grade metamorphic rock,HGMR,0.2581,12.7411,495.1746607,0.562180296,203.3814709,0.343992022,0.15247,2.418022977,2.418022977,2.473062977,0.868040226,5.683685011,2.079441542
411,424,-27.99747633,120.4596498,2.75,high grade metamorphic rock,HGMR,2.0281,10.7887,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,1.011600912
412,425,-27.99732633,120.4370398,9,regolith,RE,4.3442,8.2893,494.0238954,0.287577176,179.9660359,0.008709304,0.17877,3.706687565,3.706687565,5.388754162,0.89571613,5.867185507,2.197224577
413,426,-27.99718634,120.4742998,16.15,high grade metamorphic rock,HGMR,0.516,12.4122,495.1746607,0.562180296,203.3814709,0.343992022,0.15247,2.418022977,2.418022977,2.473062977,0.868040226,5.683685011,2.78192005
414,427,-27.99707641,120.2945699,43.1,igneous felsic intrusive,IFI,0,7.4107,518.4697105,0.610040441,101.2063491,0.361880849,0.16164,2.857690508,2.857690508,2.873469383,0.74365077,5.563445261,3.763522997
415,428,-27.99700634,120.6312599,17,regolith,RE,3.5846,13.5292,506.4722994,0.328675491,198.1733503,0.480794668,0.14537,2.709720097,2.709720097,3.820500531,0.857275125,5.725237263,2.833213344
416,429,-27.99664633,120.4599898,1,high grade metamorphic rock,HGMR,2.0263,10.8337,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,0
417,430,-27.99641633,120.3759498,59.6,high grade metamorphic rock,HGMR,3.0849,1.5724,511.2015384,0.8129952,189.2816501,0.079112932,0.16183,3.720400489,3.720400489,4.625517826,0.822372348,5.405699494,4.087655574
418,431,-27.99628633,120.4601398,11.9,high grade metamorphic rock,HGMR,2.0223,10.8535,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,2.4765384
419,432,-27.99628633,120.4584798,42.6,high grade metamorphic rock,HGMR,2.197,10.6699,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,3.751854253
420,433,-27.99622633,120.4585198,4,high grade metamorphic rock,HGMR,2.1952,10.6749,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,1.386294361
421,434,-27.99612634,120.5805599,13,igneous volcanic,IV,5.8505,13.1291,517.7941856,0.368351751,104.9997419,0.19196842,0.14415,1.648932155,1.648932155,1.183747881,0.853498877,5.768839314,2.564949357
422,435,-27.99603633,120.4585298,2.4,high grade metamorphic rock,HGMR,2.2019,10.6778,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,0.875468737
423,436,-27.99588633,120.3895899,34.15,high grade metamorphic rock,HGMR,4.5861,3.0824,515.3163792,0.798902281,186.70352,0.284580013,0.16035,3.800735401,3.800735401,3.777687522,0.777738227,5.446497713,3.530762586
424,437,-27.99585633,120.4597698,3.05,high grade metamorphic rock,HGMR,2.0741,10.8167,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,1.115141591
425,438,-27.99572633,120.4592498,17.55,high grade metamorphic rock,HGMR,2.1336,10.7605,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,2.86505395
426,439,-27.99567633,120.4588698,27.5,high grade metamorphic rock,HGMR,2.1758,10.719,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,3.314186005
427,440,-27.99564633,120.4593398,30.3,high grade metamorphic rock,HGMR,2.1262,10.7712,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,3.411147713
428,441,-27.99550633,120.4582298,23.5,high grade metamorphic rock,HGMR,2.2493,10.65,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,3.157000421
429,442,-27.99532634,120.4587498,1.1,high grade metamorphic rock,HGMR,2.1985,10.7093,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,0.09531018
430,443,-27.99525634,120.4597598,2.1,high grade metamorphic rock,HGMR,2.092,10.8216,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,0.741937345
431,444,-27.99505634,120.4594298,7.55,high grade metamorphic rock,HGMR,2.1331,10.7873,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,2.021547563
432,445,-27.99484633,120.3796598,47.7,high grade metamorphic rock,HGMR,3.5246,2.0013,511.8911557,0.737594405,190.7277517,0.013047714,0.15984,3.774857023,3.774857023,4.102824526,0.790715839,5.411606486,3.864931398
433,446,-27.99482633,120.3731599,46.8,high grade metamorphic rock,HGMR,2.8275,1.2847,511.2015384,0.8129952,189.2816501,0.079112932,0.16183,3.720400489,3.720400489,4.625517826,0.822372348,5.405699494,3.845883203
434,447,-27.99479633,120.3934099,3.7,high grade metamorphic rock,HGMR,5.0238,3.5184,515.3163792,0.798902281,186.70352,0.284580013,0.16035,3.800735401,3.800735401,3.777687522,0.777738227,5.446497713,1.30833282
435,448,-27.99438634,120.4652798,3.5,high grade metamorphic rock,HGMR,1.5433,11.4408,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,1.252762968
436,449,-27.99426634,120.4601798,1.1,high grade metamorphic rock,HGMR,2.0779,10.8789,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,0.09531018
437,450,-27.99407634,120.4605898,4.1,high grade metamorphic rock,HGMR,2.0413,10.9264,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,1.410986974
438,451,-27.99404633,120.3789998,1.4,high grade metamorphic rock,HGMR,3.475,1.9386,511.8911557,0.737594405,190.7277517,0.013047714,0.15984,3.774857023,3.774857023,4.102824526,0.790715839,5.411606486,0.336472237
439,452,-27.99387634,120.4604998,1.5,high grade metamorphic rock,HGMR,2.058,10.9188,495.4238473,0.541341877,174.1178688,0.354065991,0.16333,2.564324239,2.564324239,3.458208579,0.847279861,5.699278719,0.405465108
440,453,-27.99368634,120.4577598,0.7,high grade metamorphic rock,HGMR,2.3534,10.6188,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,-0.356674944
441,454,-27.99364634,120.4589998,32.4,high grade metamorphic rock,HGMR,2.2238,10.7561,496.8595804,0.409275051,182.3607603,0.174797162,0.17006,2.940990405,2.940990405,4.449985692,0.845798024,5.802868207,3.478158423
442,455,-27.99341635,120.3498399,36,regolith,RE,0.8141,1.2694,530.0243497,0.697629188,150.6439116,1.083654282,0.18122,2.050173809,2.050173809,4.494696273,0.839700925,5.294136781,3.583518938
443,456,-27.99341634,120.4676298,31.05,high grade metamorphic rock,HGMR,1.3635,11.7112,506.9620182,0.465498634,191.7538558,0.059095341,0.15271,1.620815398,1.620815398,3.604065725,0.784444014,5.692255798,3.435598808
444,457,-27.99334633,120.3827598,6,high grade metamorphic rock,HGMR,3.8985,2.362,530.6247974,0.527885371,176.8178852,0.148634102,0.1748,2.775191925,2.775191925,3.231264979,0.887195695,5.349019852,1.791759469
445,458,-27.99332633,120.3826798,3.6,high grade metamorphic rock,HGMR,3.8904,2.3535,530.6247974,0.527885371,176.8178852,0.148634102,0.1748,2.775191925,2.775191925,3.231264979,0.887195695,5.349019852,1.280933845
446,459,-27.99322633,120.3773298,42.3,high grade metamorphic rock,HGMR,3.3219,1.7647,531.0360761,0.476554624,198.524408,0.737719996,0.18478,2.749313547,2.749313547,3.87341186,0.902347939,5.294897762,3.744787086
447,460,-27.99276647,121.0429302,8,regolith,RE,8.7166,1.401,471.9775046,0.090331306,107.7152158,0.757519094,0.19664,19.67718905,4.442664008,13.65069364,0.811525814,5.724459327,2.079441542
448,461,-27.99270634,120.4505098,14.2,high grade metamorphic rock,HGMR,3.157,9.8333,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,2.653241965
449,462,-27.99259634,120.4582198,36.5,high grade metamorphic rock,HGMR,2.3444,10.6837,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,3.597312261
450,463,-27.99257635,120.5243999,34,regolith,RE,2.784,14.9111,520.4939396,0.384515623,270.6157956,0.467323694,0.12764,0.31044614,0.31044614,2.603800002,0.936696459,5.832770561,3.526360525
451,464,-27.99240635,120.4676398,30,high grade metamorphic rock,HGMR,1.4258,11.7245,506.9620182,0.465498634,191.7538558,0.059095341,0.15271,1.620815398,1.620815398,3.604065725,0.784444014,5.692255798,3.401197382
452,465,-27.99161629,121.1362302,3,regolith,RE,0.3324,10.9191,474.1239002,0.340301935,137.0546261,0.438585427,0.16637,24.87556046,1.332237595,3.868390935,0.881886649,5.683802453,1.098612289
453,466,-27.99126634,120.4589798,13.85,high grade metamorphic rock,HGMR,2.3232,10.7863,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,2.628285233
454,467,-27.99123634,120.4590198,4.35,high grade metamorphic rock,HGMR,2.3205,10.7911,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,1.470175845
455,468,-27.99120634,120.4589698,3.53,high grade metamorphic rock,HGMR,2.327,10.786,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,1.261297871
456,469,-27.99112639,120.3147599,27,igneous felsic intrusive,IFI,0,5.1076,517.4954132,0.572888707,190.9605742,0.410020407,0.16437,1.808972603,1.808972603,2.001339268,0.841426911,5.538041788,3.295836866
457,470,-27.99107634,120.4590398,7.73,high grade metamorphic rock,HGMR,2.326,10.7956,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,2.045108863
458,471,-27.99081634,120.4571098,7.8,high grade metamorphic rock,HGMR,2.533,10.5869,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,2.054123734
459,472,-27.99073647,121.0431402,11,regolith,RE,8.68,1.2996,471.9775046,0.090331306,107.7152158,0.757519094,0.19664,19.67718905,4.442664008,13.65069364,0.811525814,5.724459327,2.397895273
460,473,-27.99031634,120.4610198,21,high grade metamorphic rock,HGMR,2.1698,11.0244,506.9620182,0.465498634,191.7538558,0.059095341,0.15271,1.620815398,1.620815398,3.604065725,0.784444014,5.692255798,3.044522438
461,474,-27.99015638,120.6859498,12,regolith,RE,3.7386,16.3138,483.3746677,0.106952354,143.8779402,0.18407599,0.18899,4.674235824,4.674235824,4.867356662,0.840298663,5.824615152,2.48490665
462,475,-27.99008634,120.4592898,3.5,high grade metamorphic rock,HGMR,2.3504,10.8373,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,1.252762968
463,476,-27.99005634,120.4593298,39.7,high grade metamorphic rock,HGMR,2.348,10.8422,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,3.681351188
464,477,-27.99005634,120.4587898,16.25,high grade metamorphic rock,HGMR,2.4011,10.7827,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,2.788092909
465,478,-27.99004634,120.4592698,5,high grade metamorphic rock,HGMR,2.3544,10.8357,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,1.609437912
466,479,-27.99003634,120.4593298,5,high grade metamorphic rock,HGMR,2.349,10.8424,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,1.609437912
467,480,-27.99000634,120.4592998,9.2,high grade metamorphic rock,HGMR,2.3535,10.8396,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,2.219203484
